,pk_business_customer_id,entity_id,customer_segment_id,company_name,company_address_street_name,company_address_street_number,company_address_apartment_number,company_address_city,company_address_postal_code,company_address_country_id,company_registered_number,company_vat_number,company_legal_form,company_start_date,company_status_id,company_nace_basic_id,auxiliary_nace_segments,us_person,is_fatca_reportable,fatca_status_id,kyc_risk_level_id,number_of_multisignature_users,multisignature_limit,is_migrated,customer_status_id,mpts_identification_data,legal_language_id,registration_date,pk_snapshot_date,record_creation_date,insert_job_id,cashdirector_transaction_history_sent,reconciliation_hash
963,16608,e071f65d-2203-4c31-b38f-c631221b7c74,2,4+m+NhprWhgxtyIt+UF8Q8vJQc0Mv8bEoW+GQMC8V173eGv+ScYua+Gx+9wurp/P,THc1yk1ow1njP+6QydEW/hgweEj84zCxMn/zJzqJ/51PBFig6Ax2LDuUoI3oPH8n,GWwh2vMll18hqagguv8PvqWP+ZhxLwRfL+Ba8CgkfBQ=,uhOoiGKNaXyFsn5F88Qe7tBdTpU9y0G6/JjHIb+bJNQ=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2016-04-28,000,9810,"[9810, 9810]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
964,16609,fb8fa244-e1a2-4875-a95f-5088f30f4f6c,2,CmpsYM8EVwiAY2FnQkXPS60x3uX92HRD5yz2amEgmwEnvAuxV9u2aZd/Yzo80QJ61HlfITa1SNO6mBLcU8DLfg==,cM3VHKZ5r+0Hdamu0KXwfCLlJSX3kDkfPMJUBI124Vo=,Ban9SKY0Ri3HKI882lG7LHEzSY9dfaAR2CIzLpTkdQQ=,AznGZR/pUX/XorTK4z2OtCfvrqje7Ki+fwf+I1DrrVE=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2011-05-04,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119410370"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
965,16612,e0f10273-d02c-4e8d-82fb-b749eb303417,2,fFWOBMVCBMso5RFrKa73iVZrPKp0r28tPnB+ZsPxVm5hqd/frqXWn3AovsbYLaYJ,uJpgKCGwNCvx4knTZh0cmy2vQ9IGyssJE7mz9f3SjZniOyxe4ccmCB3CqxM1vIXa,mgSKUTcU3B1F/bb1EFNKNpSKATO0JZGuKetzl89znOM=,nfA7/PpmJs+KsVa65AJdtFLivjHydVHJlPbFuoRlaBs=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2012-08-01,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""132923260"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,6305854abdff2073a21ddc0d5af1e460042dff573713a889a8dbcbc53cffa269
966,16613,89f0d06c-ab56-42aa-9936-ea74b2c19dff,2,aGf3DOXYYD2w1F0j3OcdjswXH+nZeCYuTbGdVgIfPYPJmPOxfCscAyrrXrrGzrw/,Xl9bv2ZuSt2Wp4BvGC21dtdjowNBBk6eb3Ta1qsPGy8=,J8rSSUJrnwGOeN/UVIaWm8k9vOUchziGc9RMbgkYRSI=,dVMkw4kKBKTiLyY7khLwxmY4PiuJWS54DO5sPdIT6SA=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,1989-09-28,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119409220"",""mpts_client_internal_id"":""""}",3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
967,16616,7b1fa332-a2e8-4ad1-9d5b-a6aa34682bd7,2,Ifpriam3Nbi2oKRWuDFeo32kpFIUBZclDfMek/DYCpPD50RGrpQaGIC08jWvncAIsbtcSFhxg3HF758jHwqrvQ==,G99XdcGxVrIPKM/Y0BD0kATNyk8s8ZqnTMesMWrEZ94=,Tcwtlx2gEdlLzqoCl5geK4bZo9exTU1dA45474YWaBg=,s8wcrFr/e8L2EqC0xUH9PXhRITMAhJJkeo9tLvJquoU=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2015-07-17,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119410430"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
968,16622,e0cdc908-a4d4-420d-8cce-73ffb341f179,2,jqQT9GGJ3z+K2Pc008uZ01tsMxdpZNVMwgT6ZgDK+rgR3N+gmopRyBYXRlX/1ZQY,V9bpJHNLCcG7R5aDpF9BIG4IUhGG9fdaPOhFDa3Wp3A=,fbNETopdn0vIpcBLMU6Y5mPEw81xbCR0KY/ihCS3JJ4=,kg/TCcSzURc3at6woBLXRj8R+UKV9QmO4ILa5c/ymJA=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2008-03-06,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119410640"",""mpts_client_internal_id"":""""}",3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
969,16629,769b3dee-b8fb-4fec-b43a-6be68c1acc8b,2,H7lA8khyUQDZjM+5OuDqRGhxdnMnQ149YSjo4iOrhpISnxd9fqdeXAwQsuLdkNWs,suSToUKeaa5M+aUlR1jeMzVwC8e3oj7qUexGYkJJ0T+m0oUp57WFoQsngOsml/wV,9pA615RvuT3IZuL9Zi3xB4dFwp9oHrWl5CAkZjK4X0k=,F2iWKq1V/YoiZBcQeL5VE6+uJEFQrWYBu/LXRJMwa64=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2010-03-31,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119409540"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
970,16630,771f87e7-c5e6-48f6-9b80-6cec4b55f7c1,2,HlgkMfvPV2BroyTcrQr46CgQhe+o9eu+H1CbWi3H4PR9yC/arfAaUbZUTKtzbmipaDgclJkImjlAFnk7R/Ambw==,Q+rRmI1I3kNqLaoI4mPGwF2gAs6fmdPkn6mkV3rqWrg=,R400NBXaNBXTcu5SzX0y4b4Ue92CweUwzWVhf7E5c9I=,WqixCBViWgegou09io/pBlDn7tzGHzi+M08lU+44oVk=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2012-05-04,000,9810,"[9810, 9810]",False,,,2,,,False,1,,3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
971,16631,4dff8522-5e10-4220-b8f6-4b206a9201f3,2,feh3D3WuUCUT9tSd60QWH+Qg+EeNXQpiLgJdCWqAy21uVP2dGmotbqnK2DqGwF2P,OT+5tE/n5ubonA5RxL91Plfnwio5c9Uuxe5gXIqC6Pjx6CNfCH3e4PpZMfqIOsmL,cMfP5TSXqFylzI0iZrMWg6X74fpVK5v7BcuTj6RkMFI=,gbkPac1yBrug3fn4x1K7CCwzfBBEDFv1QIhbrcW3JEE=,SHAPE BELGIQUE,7061,1,MIGRATION,MIGRATION,017,1999-01-01,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119410820"",""mpts_client_internal_id"":""""}",3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,24445cae887c517a938b2b5e481e1f5f5a0a9cbdadcfa7fc6ccb9f0a27d4dc1a
972,16633,35779f03-f4c8-4d59-8bf4-2eea364dc749,2,KNc9DBMIWSbLmbvuuJfRj+ReOMy1Ys3FcjXSeVEu9/+Sb4RbpftDbAwds6sW6cgruH0IftU0KEjx2S1I4VKN6A==,w7mxunMBFSTXbF2yXa/ZQSfqjFyMwT603GN8r2XAR9oStLhSOSec9tU4AZ4fhBuTXebD0QPXwf6leB2NzJfutg==,TQ+kR09w8AXcdLsIWvD3BKVSnUGERy91O2Z/aW+aIIY=,c36c+TTgZTYmAMrrZtoDRMhpLPIDTSky87ob9g8GALA=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2012-01-30,000,9810,"[9810, 9810]",False,,,2,,,False,1,,3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
973,16636,6f9a10ba-a72c-4228-aa0b-e19699bd4f7c,2,stKTT/ktoNeJIdmwF1UWwGD7r226hMqySQgxQmIc+iE7MZ+cVzHk04gcDlJFVA1s,NurZkME79K6UL2Gh6wIeEVqKg1PSARyemX04RqkGDk+PF46fOCVn2kDWLKhdafsneLfVAyK1jmB6pCaaDwAnnA==,GQgorKvxNQ9hldWsBnEOEo7qHayD1KHdMpmK8LeC2P4=,MU6UmkxHWyQ9q2pXoxlaPbefYl45+l+pFSBzLHO5gds=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2016-03-01,000,9810,"[9810, 9810]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
974,16637,bb02a90a-2467-44bd-ac35-2acdb72445cc,2,TZ0v0meO+8o6U9+ZAbmXlVK445op7AxZ6DtkfLUAQ2LYFCV46pFEyeiqnKfFfdiP,qsKF7amww5oReP+ToWrEfhShx8RQZ9wApFielnobaYg=,hfXvVMPDTOmceJDwU05olWAig6ZFpQs2ldrAZ9hjjlE=,IfCr2aIN4PGz7YyLDDJZGqUFXmhD34xYA7yU6VzcWdE=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2015-01-13,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119409850"",""mpts_client_internal_id"":""""}",3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
975,16638,1f3bb025-7c3f-460a-91cb-fc0286953d75,2,1kFCRctKzbfwTVTwYRzIboH98Y+FN7Vn/XFF15fiQ5SJWroeCmpI9JdpqDb9obH9,j0HZ/zpzrKc64KnLP5Va7/yeRs9YE686IGHTepyGdmg=,bf3E29KnOXrac4ew7WWBWQI0Z1d8q2F94pGAcdcwUUo=,cwK5TmeIyGFEafxeKirl4//RAT2OlzjUiXdGzIRyXNg=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2017-02-07,000,9810,"[9810, 9810]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
976,16644,cd5d0b56-a14f-4389-bfbd-ef21e045e3d8,2,ZsSxvv9pt9EcZiOf3TfrGvhlyMovYWAHJhFwo5d2ywkL7xVPiYhLIkDGXp5OCtovLVbzaCq6hExRIdZEPx1rsg==,zfrXABZPF4Mrm5w7cK0hRowYTaJ4QQznFfa7mZrsJA9wzGs/Yg2Gn30HgvNIGRq9,RU/5f2wqXdDhcW8N6Q1Dlpmd6TuxoJFNfthnk4sO/Xg=,1sRxL1jz6i3gEx9ECOpoAFlKD+2oW16QAn/7hG1vbB4=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2008-07-01,000,9810,"[9810, 9810]",False,,,2,,,False,1,,3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
977,16648,1e5098b7-a7b0-4332-b20f-ac66f6194168,2,kgxKr6yIubgxdALs8fWA+n5l4rpb4zXLM0UelYkbNUcTdUKai7HWf02wwwEFr2Eh,mEwsackFdhaDQWFNUTLstwCITcfefZ/OIH64hHuZJY7+G7epoL9FGneHZOqB6nqk,8vj/f0oInPJ+Ll/I1vEqHkmNB5C0SadpX4OkUB2VlpA=,PKy26t4fR62vDIIEjFmGZg4PVAbNtHSIU8c9G8pGanA=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2015-01-09,000,9810,"[9810, 9810]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
978,16649,92f6e57d-f0bb-4894-9381-e51d590983ee,2,ANKI3yS5cQVnkdIrvedgb8ZoSFIIPU9XDCKtzPOw+xemt6B7+ekQMOPRNlteIK/YkWvuDKNbiCYPHFitMqaOZg==,O5hsNmoqhY7mbN0GeaOw+xYAKle5ZauUIoBBwp8bMcE=,WdxQ8WbWwcXpTqTnzp4F8COSifhAq99KaZZiwddxYUc=,E28fUjyCOqTTuG56TI1XVC9NLoi3YJ/p1+LoAtbTdZA=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2014-06-11,000,9810,"[9810, 9810]",False,,,2,,,False,1,,3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
979,16651,683e4fea-604f-4443-9c0d-f837c7d10f0f,2,OPYDqjeStWqxtWdkJchUWfNMwvGXN9112zWP0CeuecAPk6cnk4frJt7SptHjf+3SMYLbgRgf0cOh7ZI+v36rqA==,/DcvLGxJUm405AfMW4iZAGvjI/P1HRR+puMiEXqdiaNUslE4zcUnbi0hy+S/Ba4d,EaLevaggqZaTLeZRxBOx80Lx7sq3S9bdV7SCjXnxfXo=,pDLA2EAM7Cdmp5+f3XUUDX3BjUsIg/r/P4GDbr6lN04=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2007-01-18,000,9810,"[9810, 9810]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
980,16652,9f04f374-7c8e-4529-ac13-205e7a552e9f,2,BAS8GLHraenDOCa6040YUHGoDtkQ1DnhK9iWtpYPZVDiE5/NfvA+3YSrUgyB7bqKin+frOUQHRjeef2ww/GHzQ==,Io5CG2X/FP+295SdXedYnPy+Brt5n4qGshHfuG8XdRItgWkB6yvePv813IkbCkVX,m/SvtkJA6ewU+kBwMOOWr4jgxjOtKmMPI+owmO/TRVw=,6fQIPT8TQKCLDYXCNlcdWsGQ8K+yCdea3Wwp1/td3PU=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2010-11-22,000,9810,"[9810, 9810]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
981,16653,9b079afd-a6bb-48d2-8c97-33885dc13a05,2,8RMZSUoJf0YjLvqV51yMLOksCBh5ItRiiNSbVixWYzSKskeB5E7nIdu24VylSRGC,S7/q+8Uqgt4TFDLrIy8GWLO82MAkJ64sbgRZ9XyHq88=,tjP8GSApH8nekegFR576r4tIwK/4RrpsvCJdtAA0hq8=,YhOMp1v6Ky3/c+xjmQtFsB9NZ14ORtLAjAgP5oFlSVQ=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2013-07-04,000,9810,"[9810, 9810]",False,,,2,,,False,1,,3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
982,16655,c4905e65-c3e8-4a1c-9f5d-a37a0f25efa3,2,w3d/s7B5PQdLRYzXYMztg69eEUhaF+pK31BA0Owi3mGGraiKX2Gfo+G4BXcoFcOa,e1TA0J9Q5eW1KYy955bf5kmGP2ixY6LyRsStZYplwDA=,8kX8tp2FN1+mcBuIVfw9zXjTe5RA2uXUkYSfRHzD0Ds=,vD2J2YhfyshN5uG/rhuZRCBI6ZeSU05GfzAs7MajZ44=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2016-02-15,000,9810,"[9810, 9810]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
983,16656,8561a00b-311a-4880-ab79-a2131827158c,2,6EnQRcfDzl8KtLm3ku3tfTmtYAMjSix6CFYXB2eH69l8vDH/st9+0fqb3XtqYyjI,J0R1vRBCM1ZF99D+sLlB/WwdynP/nwOq4yv/2azy8NtX9SEc8vojuJNlwNiXxgHQ,IGCjenQs0wMn3gcW72LOAeWk5j/RPmZMnsUGM8y5Cuk=,Ws4TLRazSqbgMO39GisFvR3WuR6ECbUFQ3VsfaN+V0w=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2016-12-13,000,9810,"[9810, 9810]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
984,16658,60ebd389-b6ad-4a9a-b435-436ac59c3291,2,jFlTOGB9Haob6GHgdRZCRwRCBfBIQI5VmciD0OiBlmQT1nIpXRQ5zW0WBsyTiM+u,mSTws1JQepGHSEOtxNhMCHk24mUhQJKIMFhswJ2t6SaKiQtADwNSBPrxbVG0mwmM,7ECrtCyKGCI89QoitYeLzuz9W7b64x2xJcdrgtSdMvI=,jtX0P0qLhYjw6BmMxTRhZP5XOT0la8Quw0qFiQUNH3I=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2017-10-18,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""131477470"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,bd454d181fec94ab6674e993945f4e00d61528f44dffa4a9788b35bba5b2d1f9
985,16661,61e25920-14bb-497d-aea1-fd01ef3a0202,2,P3WfO9A3zr3Yzn3wRvkN+IiBnV016pZovYWuVI4I1SIxo7FFAe8ANqV/ywfY68K2,V70navpkQlOxE4MdC9fvUJTWMvYhDcMze0GUPRYzUI0=,ZUite/UOne9wC5uu6xiD3KaHEDMIdZlBNdbvcxd5cFk=,IRggc6Sn+4H/JSmTIvqIvlNA2hVA0zAHgNgoMffGez4=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2010-12-17,000,9810,"[9810, 9810]",False,,,2,,,False,1,,3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
986,16667,6615615d-7812-4599-ae36-bfb3e9666443,2,jK7EmpLlbzG5HpClKG4aNfyQSBaSziRhojTEz/rgTBK02NmbaQHGG03Ih4dQ7iyjLeq4tItX6V6WkZz9hwgZrw==,IGXeUxIs2TOCYiwsU0esRU+Y9be37g7aEm+huWfuM32w79Yo+w4n2LPFHttQ6msw,HB6NuuyCrx22OnKqJwWc+feQtSq+IxGSw0jSvH36Wn0=,U0o9ttrxvit8GODYDQtOAcyt8si+xfO4SnTmYqfD7zU=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2016-10-24,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119411320"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
987,16668,f26dd211-bbf0-4b56-9a57-38437642ad0f,2,SDL73I3jYURHYQCCWkxxPS3KJxGkUnYNm/pgExxixBRS6xhWviOxkVEv9mSpJVneyF2PVFj+2/1Ur5geGssUJA==,NWWCtLXBLS0AjoIItcvgFbaKm8R8P8ak+PPBSkSbk+Y=,XTndxHkKW+zMUlBambLWKoxO1nAfmkIUNBrhqjd0lz4=,4Aj2aKIlL998+2FUDY3xLDBKeCjjJErxvMlmgXwN9XE=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2015-10-08,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""131478420"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
988,16669,82befd4b-f6fc-46aa-b715-29ab9b588b07,2,LlmPUh7vaJyhyySY2RhVlJQ5YsdfqMRMxHADCIIX42t7ysbIFsCYxevBQ5laQPus+zroORfbdE2goYL2JSv92Q==,R6WnTL94R2aTLBCna8iaU/EHl14TDBPNfavgJ7Uou84=,nMjSbKjmu4ZlKZbI1//7rFlONaF8HXF4ucF9nmaRk68=,+xbxHGoaSrLVw2GyNgFEcHPT5lHqtot4v8lB8vZlKL8=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2011-04-07,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119410710"",""mpts_client_internal_id"":""""}",3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,f1874d701d65359e50d75828bf42d7999998aeaeb754e9593d92bb8b35cee705
989,16671,f6853735-497d-4e1a-be63-d1bcd22d78a0,2,cEsKxSi09Q1y6w8hoew/jlSFa6Q5IM+6zUuLY6BaxgVwYmur6SM4uj6WB3g6XwbbZfiastPUniOKvZL0X4KCMw==,ttZeSOYnLQZOgJO1F/+9yLiR4CQYhkVFIsTQ3+xWR0c=,Q4GsFK/gyRCQzefZFD3Fe/kLYkOG6WZVOFe6OpS9Qpw=,HnVrL0ouZn2zIR9ikFwFiPsG/hXUGHP/9EASTyFv0yQ=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2013-06-03,000,9810,"[9810, 9810]",False,,,2,,,False,1,,3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
990,16672,1f8e85bd-d2a0-4ac7-8b34-d1823d361cfc,2,gptNcKIFp/y+pKjyqBj1BF3BEysytYemnNx6eGAMERZNtUdWDWFd7bLkpPS+nxFU,J9es3sCbJE2KfBYVt7e3wOIGE/xtz9tfB7u+T43WfMKOGKtBKFWTH0Wno0aZzWFr,NbvwAQhLK09Xr7FhlB+M8l/DM7HyPudM0idSqPFQKWM=,xE5X8VXgww+9IHJQuzL2YRaOSWo13LGPvagfa3NTZ20=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2017-06-02,000,9810,"[9810, 9810]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
991,16673,f6f258b2-ffec-4910-bf8d-eccc45b3c54b,2,Nv9PsB+I4MKhlGzhhnhlXR4ljnQvv8Su6rlelOdx07+P7vsDCoDEw2ffJoAsyIea,NAd9lA6/Rs9iIH/4zpGcacV3tPBGQtZhmeebXn4TpKs=,OIKzuCxrfzrgB8VTuKI8yTaAziADSbK4mHcBKtCJRVE=,8vL9H119LpwT9AY65Ma4JQGB4ScPIIuzQV4cio4og0E=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2014-10-09,000,9810,"[9810, 9810]",False,,,2,,,False,1,,3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
992,16676,8a42e569-af86-415e-ba62-8492547a4228,2,5qBLblnCbfbf/O6bQxzCwCY9h/W+KpuU0Dfjfbqkd23lpZptfZAVRxorIGnDfXIiZV5lFjQAU4k4OZlYvIVazQ==,Tb72/bWWh7Xxy1EPCfDdqddQgykRHv9BC0r+yHwEwv5rT+iIWaHzfkl1yxi410IJ,wbjJ9CeCHJNyf8EgnZ4KR8bikVq7OlfKkf4kRplYMRM=,vLWaDrRJIsI4VWaqUM8Ndg0JB9/XbcYLu9g6SBOhL18=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2017-02-20,000,9810,"[9810, 9810]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
993,16679,74a4fa35-623d-48f0-9948-b05ad4a04076,2,6lVZL3NGpB2sRmIrrErVoKeNzd4r2pV6f3+2mUGUwxZrrp3wiplk5lmzxTV/xPlR,ZFeJeFvqC3g+FAbdfpmf/R3Fslb/aui3ekjrxpLQhUcJ1MGdy3QPZezA0lYQNPZn,m2wIBAQZkEUB1Gxe+1z8bUn+wJd2YYbTnG6dAqKBNRs=,FokCFxzNuVAFjaa5O7NlCvzTLhxxjE7+CGx0q1xIxsI=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,2017-07-19,000,9810,"[9810, 9810]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
994,16686,828cf8a3-1fc7-4942-861f-f031ec840714,2,d5/dGu0PSjz6Ilca+MBNrfSfKleJVOdW2i2Y173awr+293iBJCopo+rHGvUpn1un,dsWbYXmIajN9mrQChvaPhBenowK8q9WlVKtg7LTZkp67ZmDQY0D0C178f3O6IopO,H7yd62xZVqZxmOOpuPiU8aNywLSUdWExAi5DY5/GR5k=,2Vg5vuF8B4D1cF29Yonz2DUOX2tp33e6K51xq1u4U5A=,SHAPE BELGIQUE,7010,1,MIGRATION,MIGRATION,017,1999-01-01,000,9810,"[9810, 9810]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119410440"",""mpts_client_internal_id"":""""}",3,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
